C#CC1CC(C#C)C1	0	49 169 302 390 434 674 915 926 1007 1019 1142 1160 1188 1539 1571 1626 1652 1680 1811
C1=C\C=C/C=C\C=C/1	0	363 1534 1652 1754 1816 1873
CC(C)(C#N)C(C)(C)C#N	0	91 114 441 490 674 790 909 1032 1057 1366 1384 1476 1652 1713
C1CC2NC2(C2CN2)C1	0	44 49 239 281 289 302 369 387 388 404 425 622 854 872 926 968 1000 1003 1019 1060 1114 1345 1461 1592 1652 1668 1897 1938 2014 2018
[CH2]CC=O	0	80 650 660 694 988 1004 1147 1148 1172 1366 1380 1478 1652 1775 1894
N#CCOC1C2CC1C2	0	49 80 194 228 302 357 429 546 674 695 790 823 926 1007 1019 1089 1119 1148 1259 1286 1384 1553 1568 1572 1652 1790 1952 1973
N#Cc1cncoc1=N	0	234 318 331 349 361 363 378 496 524 623 656 674 683 688 790 801 835 936 986 995 1136 1140 1158 1233 1380 1384 1437 1603 1652 1819 1855 1862 1873
CN(C)C	0	91 241 454 881 1057 1383 1417 1652
C1#CCCOCOCC1	0	8 263 287 302 405 523 527 576 619 656 926 1108 1170 1298 1525 1652 1754 1826 1921 1960
C#CC#CC#CC#C	0	132 169 297 367 390 553 576 674 776 915 1020 1151 1629 1652
C#CC(C#CC)C#CC	0	1 23 91 110 169 351 384 390 446 469 634 674 706 769 900 915 1057 1083 1166 1428 1501 1652 1692 1878
CC12C(=O)OC13CN2C3	0	91 134 302 314 399 462 650 656 782 926 935 936 1056 1057 1060 1100 1135 1282 1287 1289 1380 1648 1652 1723 1837 1879 1941
C#CC#CC(N)C#N	0	1 23 169 211 231 367 390 499 553 674 790 906 915 1020 1083 1084 1092 1151 1171 1251 1265 1369 1384 1623 1652 1704 1723 1961
C#CC(C=O)C=O	0	1 169 390 536 650 674 694 804 900 915 1004 1083 1428 1478 1538 1652 1777 2001 2022
N#CC1CN1C1CC1	0	5 49 188 262 302 342 388 472 516 625 674 705 790 916 926 935 1019 1116 1167 1326 1367 1384 1593 1652
CC1CC(C)C1CC#N	0	38 49 80 91 302 349 565 672 674 790 817 830 843 926 1007 1019 1057 1089 1148 1294 1384 1410 1449 1652 1707 1824 1968 2016
Cn1nnnn1	0	14 71 91 186 378 747 935 1057 1205 1240 1563 1652 1783 1863 2024
C#CC#CC1NC1C#N	0	49 169 194 330 367 390 431 472 553 591 674 735 790 915 1019 1020 1114 1151 1170 1209 1232 1253 1259 1297 1384 1490 1652 1938
O=C=Nc1cccc2c(N=C=O)cccc12	0	18 70 363 481 499 507 650 674 725 968 1016 1024 1073 1222 1295 1357 1380 1404 1436 1467 1521 1652 1873 1891 1929 1953
C#CC#CC(C)(C)C#N	0	69 91 114 169 224 363 367 390 518 553 674 790 909 915 1020 1057 1151 1182 1366 1380 1384 1423 1543 1652 1656 1800 1902
C#CC#CC(C)C	0	1 23 91 169 367 390 553 674 682 915 949 1020 1057 1083 1092 1151 1311 1619 1623 1652 1673 1692 1796 1824
N#CC1C(O)C1(O)C=O	0	14 49 115 458 472 600 650 674 694 785 790 807 1004 1019 1060 1108 1277 1341 1365 1384 1478 1506 1594 1652 1665 1699 1912 2007
C#CCC#C	0	80 169 390 463 550 586 674 915 950 999 1148 1647 1652 2021
N#CN	0	674 790 1171 1310 1384 1652 1710 1803 1961
N#CC(C#N)(C#N)C#N	0	114 674 790 1366 1384 1409 1741 1816
CC12CC3C(CCC31)O2	0	27 49 65 91 122 134 146 176 247 279 302 378 388 507 607 656 926 932 976 1019 1057 1060 1070 1100 1179 1281 1652 1692 1713 1751 1780 1830 1940
N#C[N-]C#N	-1	377 674 790 803 1234 1300 1372 1384
C#CC(C#C)(C#N)C#N	0	114 169 390 556 674 790 823 883 915 1335 1366 1384 1411 1652 1701 1741 1816
C#CC=O	0	169 390 650 674 678 694 718 822 915 1004 1094 1478 1652 1840
N#CC#CCCC#N	0	59 80 86 151 433 585 674 767 779 790 854 873 1020 1089 1148 1384 1652 1794 1846 1885 1988
C#CC(C)C=O	0	1 91 169 208 390 650 674 694 811 900 915 931 1004 1057 1083 1166 1260 1428 1478 1652 1673 1777 1882
N#CC#CC#CC(N)=O	0	0 108 132 231 432 650 667 674 757 767 790 807 1020 1054 1171 1384 1513 1597 1652 1693 1702 1794 1854 1917 1961 1970
CC1(C)C(C)(C)C1(C)C	0	91 111 134 510 686 1057 1060 1488 1652
C#CC1COC1	0	49 169 302 390 523 656 674 740 897 915 926 1019 1037 1144 1390 1539 1626 1652 1680 1811 2000
OC1C2COC2C12CN2	0	27 49 102 115 168 180 239 302 387 400 469 529 536 656 802 807 816 897 926 963 1019 1060 1114 1188 1341 1365 1601 1652 1765 1767 1938 1974 2007
CN	0	91 1057 1154 1171 1318 1415 1652 1961
C#CC(O)=NC(=N)CO	0	30 80 125 126 141 169 196 207 390 623 674 706 725 807 914 915 922 1148 1179 1294 1305 1365 1393 1426 1437 1627 1652 1695 1715 1749 1807 1848 1950
N#CC#CC#CC1CO1	0	49 108 113 132 140 272 302 656 674 678 767 776 790 802 897 926 1019 1020 1170 1384 1428 1527 1597 1652 1794 1814
CC(=O)C(O)C#CC#N	0	1 23 91 265 285 314 321 403 416 650 674 726 767 790 799 807 1020 1057 1083 1365 1366 1384 1457 1546 1652 1794 1910 1917 1997 2013
CC(C)SC(C)C	0	1 32 91 116 123 386 830 916 1057 1083 1486 1538 1652 1673
O=CC1CC1	0	49 302 388 650 694 926 995 1004 1019 1187 1478 1652 1692 1823
N#CCC1(C#N)CN1	0	80 87 302 418 529 674 790 835 926 1060 1089 1114 1148 1355 1384 1440 1572 1611 1652 1672 1910 1938 1974
C#CC1(C)CO1	0	91 134 169 302 390 623 656 674 909 915 926 963 1017 1048 1057 1060 1166 1437 1646 1652 1728 2027
C#CC#CC1CC1	0	49 169 302 367 388 390 452 553 674 747 776 915 926 928 1019 1020 1151 1170 1253 1490 1509 1626 1652 2036
CC#CCN1CC1	0	80 91 129 151 207 229 302 351 384 571 614 674 926 935 1040 1057 1148 1166 1213 1475 1530 1652 1791 1887 1900
CC1(C)OC1(C)C	0	91 134 656 915 1057 1060 1264 1298 1652 1730 1732 1805
C#CC#CC1CO1	0	49 169 272 302 367 390 553 656 674 776 802 897 915 926 1012 1019 1020 1151 1170 1253 1392 1428 1490 1527 1652
CC(C)C#N	0	1 91 569 674 790 949 1057 1083 1267 1369 1384 1619 1652 1673
C#CC#CCC#CC#C	0	80 151 157 162 169 278 303 367 390 471 553 586 674 706 915 1020 1148 1151 1444 1652
CNC1CC1(C#N)C=O	0	49 91 279 302 396 558 606 650 674 694 790 926 973 1004 1019 1048 1057 1060 1100 1108 1131 1152 1181 1312 1384 1417 1440 1478 1583 1652 1656 1755 1875 1932
C#CC(N)(C#C)C#N	0	11 114 118 169 390 672 674 790 883 915 1092 1171 1246 1273 1366 1384 1411 1652 1961 2022
C#CC1CC(=O)C(=O)C1	0	45 49 169 302 309 311 314 366 390 650 674 751 819 915 926 1019 1303 1326 1380 1539 1626 1652 1656 1680 1811
CC1(C2(C=O)CN2)CC1	0	79 87 91 134 302 447 529 650 656 694 806 885 926 938 1004 1057 1060 1108 1114 1252 1345 1359 1478 1652 1938 1974
C#CC(O)C#CC	0	1 23 91 119 169 351 384 390 497 634 674 807 900 915 977 1057 1083 1160 1166 1174 1177 1195 1365 1366 1428 1449 1457 1652
N#CC(C#N)(C=O)C=O	0	114 650 674 694 790 1004 1029 1366 1374 1384 1478 1493 1652 1794 1914
C#CC#CC#CCC=O	0	80 132 142 151 169 172 297 314 367 390 437 553 576 650 674 694 785 915 988 1004 1020 1148 1151 1255 1450 1478 1629 1652 1706 1710
CCCOc1cocn1	0	51 80 91 171 202 261 363 378 468 492 506 610 656 695 981 995 1054 1057 1086 1100 1148 1213 1324 1326 1380 1452 1522 1570 1652 1839 1873 1925 1959 1970
C#CC(O)C(C)C	0	1 91 169 171 280 385 390 497 575 620 652 674 807 900 915 1057 1083 1365 1428 1457 1652 1673 1864 1922 1976
N#CC1NC1(C#N)C#N	0	49 472 512 615 616 674 790 866 977 1019 1025 1060 1114 1384 1440 1592 1652 1675 1698 1938
OC1C2OCC12C1CO1	0	49 99 115 219 302 414 623 656 802 803 807 840 897 926 965 1019 1060 1176 1246 1289 1341 1365 1652 1736 1767 1838 2007 2020
NC(=O)c1ncoc1N	0	109 231 261 309 358 363 368 378 490 525 526 539 650 656 709 807 995 1050 1171 1195 1233 1251 1263 1358 1380 1452 1652 1805 1840 1873 1917 1942 1961
C#CC#CCO	0	27 69 80 151 169 207 367 390 471 518 553 579 674 708 807 826 915 1020 1148 1151 1365 1369 1444 1652
CC1C2C3NC3C12C	0	38 49 91 134 141 160 165 198 200 364 435 540 663 669 782 899 970 1019 1057 1060 1061 1114 1259 1458 1471 1639 1652 1938
N#CC#CC1NCC1O	0	49 119 211 281 302 369 575 623 674 767 790 807 926 945 970 976 979 1019 1020 1100 1114 1170 1232 1341 1365 1367 1384 1652 1786 1794 1875 1938
CC12CC3N(C1)C32C#N	0	6 49 87 91 108 134 168 210 279 302 447 674 782 790 824 875 926 935 1019 1057 1060 1100 1214 1384 1428 1440 1652 1778 1917 2009 2030
CC1CCC(C=O)CC1	0	5 38 49 91 302 388 457 489 650 694 855 926 995 1004 1019 1057 1187 1193 1246 1272 1478 1652 1692 1823 1934
CC1(O)CN2CC21C#N	0	16 57 91 134 160 302 339 494 674 782 790 805 807 809 926 935 1057 1060 1365 1384 1391 1440 1456 1513 1652 1729 1788 1879 1912 1931
CC12CC3C=CC(C1)C32	0	49 91 134 235 279 302 363 470 851 926 1019 1057 1060 1131 1150 1163 1432 1442 1573 1620 1639 1652 1766 1791 1796 1873 2011
C#CCCC(C)(O)C#C	0	67 80 91 114 169 218 238 335 390 440 538 550 585 674 692 803 807 881 883 909 915 950 1057 1148 1365 1411 1445 1459 1630 1652 1848 1885
N#CC(=C=[N-])C#CC[NH3+]	0	13 80 148 151 397 674 790 801 803 807 903 1010 1082 1122 1148 1196 1285 1384 1449 1492 1652 1668 1693 1727 1772 1788 1987 2000
C#CC#CC1(C#N)CC1	0	91 169 286 302 367 390 553 674 790 824 892 915 926 939 1020 1060 1151 1345 1384 1440 1454 1491 1628 1636 1652 1857
Cn1cnc(C#N)c1	0	10 50 75 91 330 363 374 378 538 572 674 718 790 816 935 950 1057 1136 1185 1253 1380 1384 1452 1652 1863 1864 1873 1992
CC1CCCN1C=O	0	38 49 51 79 91 302 388 403 570 599 622 650 694 785 836 908 926 935 1004 1019 1057 1141 1177 1283 1478 1520 1538 1652 1700 1887
CN=C=S	0	91 97 443 674 725 1022 1057 1088 1195 1259 1275 1652 1938
CC(C)(O)C#CC#N	0	67 91 114 224 278 292 311 423 674 718 735 767 790 807 909 1020 1028 1057 1106 1365 1384 1652 1794 1825
N#CC1=CCCCC1=O	0	121 239 302 314 363 622 650 674 745 751 790 818 926 937 986 1022 1136 1193 1336 1345 1380 1384 1393 1468 1489 1551 1599 1652 1830 1837 1873
C1OC1C12CC3C1N3C2	0	5 49 160 219 279 302 496 497 656 782 802 840 874 897 926 935 1000 1019 1060 1221 1241 1364 1594 1652 1781 1811 1830 1881 1975
N#CC#CCC#CC#N	0	80 151 278 303 586 674 706 767 790 854 1020 1148 1384 1597 1652 1677 1794
C1OC23CN(C2)C2C1C23	0	27 49 160 302 337 373 510 534 619 656 684 751 782 897 923 926 935 1017 1019 1060 1106 1118 1254 1319 1372 1486 1639 1652 1711 1854
C#CC(O)C(C)O	0	1 9 91 169 280 390 433 620 674 807 900 915 1057 1083 1093 1275 1288 1365 1428 1457 1500 1652 1673 1814 1922 2031
O=S1(=O)CCCC1	0	207 228 302 463 469 622 650 926 934 1362 1583 1652 1994
CCC(=N)N=C(O)CO	0	80 91 92 126 141 161 180 207 278 313 399 623 674 706 720 725 773 807 1057 1148 1179 1227 1365 1437 1627 1652 1726 1749 1796 1802 1839 1848 1967
N=c1ocnoc1=N	0	15 123 138 248 349 363 376 378 403 456 623 656 688 801 835 995 1062 1079 1178 1233 1271 1380 1437 1652 1873 2035
N#CC#CCC(=N)O	0	80 117 126 141 151 215 495 623 674 767 790 807 813 854 1020 1148 1151 1365 1384 1437 1501 1580 1590 1622 1652 1761 1794 1810
CCC(=O)C(=O)CC#N	0	80 91 161 166 255 313 616 650 674 715 720 790 807 1057 1089 1148 1365 1384 1389 1417 1652 1761 1804 1839 1917 2026
OCC1(CO)CC1	0	59 80 207 302 385 395 406 616 807 926 1056 1060 1148 1315 1345 1365 1652 1735
CC1COC1(C=O)CO	0	38 49 80 91 138 207 302 506 650 655 656 694 807 897 926 1004 1017 1019 1057 1060 1108 1129 1148 1315 1365 1458 1478 1550 1635 1652 1673 1735 1789 1854 1866 1875 2018
O=CCCC=O	0	80 559 650 694 794 988 1004 1148 1358 1478 1575 1652
CC#Cc1cn(C)cn1	0	10 91 137 330 351 355 363 374 378 384 430 538 572 674 816 935 950 1057 1166 1185 1186 1380 1452 1454 1584 1623 1652 1662 1863 1864 1873 1901 1992
CC1C(C#N)NC1(C)C	0	38 49 91 128 134 191 251 472 523 591 663 674 695 790 811 1019 1057 1060 1114 1232 1324 1384 1592 1652 1683 1909 1938 2031
N#Cc1cocc1C#N	0	163 171 361 363 656 674 790 908 981 1136 1380 1381 1384 1652 1803 1862 1873 1959 2040
N#CC1=CC2CC1C2	0	49 273 302 333 363 414 506 644 674 790 926 984 1007 1019 1136 1200 1380 1382 1384 1390 1446 1538 1572 1652 1873
N#CC12CC1(N)CN2	0	20 201 221 302 401 529 534 674 718 724 762 790 926 995 1060 1114 1121 1171 1384 1396 1440 1516 1652 1844 1893 1938 1961 1974
CN=C=O	0	91 507 650 674 722 725 1016 1057 1088 1195 1275 1351 1652
C#CCC1CC2OC12	0	49 80 169 251 302 390 507 550 640 656 674 912 915 926 950 952 969 974 1007 1019 1148 1233 1292 1294 1605 1652 1683 1921 1926 1996 2028 2032
O=CC#CC=O	0	215 650 674 694 718 1004 1038 1306 1478 1652 2007
C#CC(=N)N=C(O)CO	0	30 80 92 126 141 169 180 207 390 399 447 623 674 706 725 797 807 915 1021 1148 1179 1227 1294 1365 1437 1627 1632 1652 1660 1688 1758 1802 1804 1992
N#CC#CC#CCCO	0	80 108 132 151 192 207 226 561 585 674 767 785 790 807 814 888 997 1020 1148 1191 1365 1384 1597 1652 1794 1885 1925 2031
CC1(C)CC(C#N)O1	0	43 49 71 91 129 134 279 302 349 393 472 656 674 709 790 926 1019 1057 1060 1070 1193 1325 1334 1384 1428 1652 1732
C=CCCC#N	0	80 152 288 631 674 694 707 790 794 1089 1148 1329 1333 1366 1384 1478 1642 1652 1760 1793 1885 1894 1988
C#CC(=N)NC(=N)C#C	0	30 77 100 141 169 201 288 390 623 674 807 915 1152 1187 1294 1390 1437 1652 1801 1908 1932
N#CC(C#N)=C(C#N)C#N	0	33 98 602 674 790 803 807 1033 1384
N#CC(C=O)(C=O)C=O	0	98 114 650 670 674 694 790 1004 1029 1074 1366 1384 1478 1493 1652
CF	0	91 250 1057 1652 1807 1928
CC(C)C(O)C#CC#N	0	1 23 56 91 280 304 422 497 603 620 652 674 726 767 790 807 1020 1045 1057 1083 1365 1384 1457 1652 1659 1673 1794 1976
C=C(C)C#N	0	91 285 298 674 790 803 807 877 913 921 1057 1087 1366 1384 1652 1894 1944
N#CC#Cc1ncno1	0	9 18 158 248 363 378 403 430 440 443 633 656 674 709 767 790 867 934 1020 1380 1384 1452 1463 1652 1660 1718 1794 1873 2031 2041
N#CCC#N	0	80 316 586 674 790 846 1089 1148 1384 1652
C#CC#CC#CCC#N	0	41 80 132 151 169 278 297 316 367 390 553 576 586 615 674 785 790 915 1020 1089 1148 1151 1255 1384 1629 1652 1785 1828
C[N+](C)(C)C.[OH-]	0	91 166 238 414 641 862 1057 1369 1619 1652
O=CC1C2C3CC(C3)N12	0	28 49 219 302 312 357 494 538 650 694 705 882 926 935 950 1004 1007 1019 1285 1372 1412 1414 1442 1478 1652 1681 1692
CC#CC1OC2CC1C2	0	49 78 91 302 351 355 357 384 452 588 642 656 659 674 871 926 1007 1019 1057 1166 1170 1382 1398 1511 1543 1572 1652 1859 1921 2037
O=C1C2CN=C(O)C1N2	0	49 100 198 251 302 314 378 451 611 650 697 807 863 881 926 938 1019 1064 1113 1114 1115 1259 1365 1366 1380 1592 1613 1652 1701 1758 1815 1938 1954 2028
C#CC(C#N)C(O)C#N	0	1 5 58 169 280 390 620 674 755 757 790 807 900 915 1028 1083 1365 1369 1384 1428 1429 1446 1457 1652 1781 1889
[N]=O	0	318 650 1384
N#CC1CN1C1CCC1	0	5 33 49 262 302 342 350 388 472 516 622 625 674 705 790 916 926 935 1019 1116 1326 1367 1384 1459 1593 1652 1902 2015
C#CC#CC(C#C)C#C	0	1 23 110 169 221 367 390 553 674 706 722 900 915 1020 1083 1092 1151 1178 1300 1428 1623 1652 1933
C#CCCC#C	0	80 136 169 390 550 674 803 915 950 1148 1257 1332 1652 1885
C#CC#CC(O)C#N	0	1 23 90 169 367 390 497 553 674 790 807 903 915 1020 1083 1092 1151 1177 1236 1365 1369 1384 1457 1612 1623 1652 1845 1987
C#CC(C#C)C#CC	0	1 23 91 110 169 351 384 390 446 634 674 706 900 915 961 1057 1083 1090 1166 1428 1652 1692 1933
C#CC(C)C(C)C#CC	0	1 23 37 64 91 169 323 351 384 390 459 620 634 674 701 872 900 915 1057 1083 1166 1246 1428 1550 1652 1673 2027 2037
OCCOc1cocn1	0	51 80 171 207 261 363 378 434 610 656 695 807 964 981 995 997 1086 1100 1148 1213 1324 1326 1365 1380 1452 1570 1652 1820 1873 1886 1899 1925 1959
O=C1CCc2nc[nH]c21	0	149 155 202 302 306 314 328 363 378 418 549 576 593 650 751 926 1114 1346 1380 1452 1485 1541 1588 1643 1652 1656 1837 1866 1873 1919 1938 1948 2026
CC1CCC2CC1O2	0	38 49 91 158 302 368 388 507 603 609 656 659 926 954 1007 1019 1057 1100 1158 1449 1482 1652 1685 1772 1824 1863 1914 1921 1973
C#CCC12CC(CO1)C2	0	49 80 89 169 229 279 286 302 341 351 390 514 550 656 674 779 897 913 915 926 950 1005 1017 1019 1060 1064 1148 1382 1527 1572 1652 1759 2033
CN=C(C#N)N(C)C=O	0	42 91 126 217 239 319 372 454 613 650 674 694 722 725 790 803 807 860 881 926 1004 1022 1057 1195 1384 1478 1597 1652 1687 1778
O=CC1CCC(C=O)C1	0	49 247 302 388 650 694 926 973 1004 1007 1019 1187 1462 1478 1652 1692 1823 2046
O=C1C(CO)C2OCC12	0	49 80 93 207 209 292 302 306 314 482 590 611 650 655 656 660 697 802 807 817 844 883 897 926 1019 1148 1292 1365 1380 1609 1630 1652 1981 2020
C#CC#CC#CCC#C	0	80 132 151 169 278 297 367 390 550 553 576 586 674 785 809 915 950 992 1020 1097 1148 1151 1255 1404 1629 1652 1828 2021
N#CCN=CNCC=O	0	17 80 250 335 380 596 619 650 674 694 725 790 974 988 1004 1012 1086 1089 1148 1152 1159 1215 1244 1384 1449 1453 1460 1478 1652 1921 1932
CC(=O)C#CC#CC#N	0	91 108 132 164 285 478 650 667 674 767 790 807 1020 1057 1120 1254 1300 1384 1450 1597 1621 1652 1693 1702 1794 1917
O=c1c2ccccc2sc2ccccc12	0	119 162 170 210 296 314 363 525 597 650 675 885 980 1073 1357 1371 1380 1404 1516 1583 1652 1656 1672 1846 1873 1928 1930
[C-]#[N+]C(=C\c1ccc(O)cc1)/C(=C/c1ccc(O)cc1)[N+]#[C-]	0	91 187 363 487 584 602 611 694 745 789 807 815 861 931 1064 1073 1100 1255 1320 1365 1367 1380 1399 1478 1515 1582 1652 1700 1702 1809 1873 2033
C#CC(C#CC)C(C)C	0	1 23 91 169 351 384 388 390 497 576 634 674 900 915 930 1028 1057 1083 1166 1330 1402 1428 1600 1652 1673 1750 1781 1844 1976
O=CC=O	0	650 694 1004 1478 1614 1652 1684
C#CC12C3OC4C(C41)C32	0	49 169 264 334 390 474 505 633 656 674 686 909 915 1016 1019 1037 1060 1063 1135 1201 1292 1437 1496 1639 1652 1767 1905 1921 1926
CC1(CC#N)CC1	0	28 80 91 134 302 563 674 790 793 926 1057 1060 1089 1148 1335 1345 1384 1472 1572 1652 1672 1962
C#CC#CC(C)=O	0	33 63 91 164 169 202 285 367 390 478 553 650 662 674 807 915 1020 1057 1151 1254 1450 1621 1652 1693 1917
C#CC12C3C4CN1C4C32	0	8 20 27 49 92 108 118 145 164 169 185 302 390 572 674 859 909 915 926 935 1019 1060 1100 1102 1367 1372 1411 1428 1437 1639 1648 1652 1818
CC1CC(C=O)CCO1	0	38 49 62 91 247 263 282 302 321 388 493 650 656 694 721 729 802 844 926 994 1004 1007 1019 1057 1100 1195 1478 1538 1652 1692 1731 1738 1823
O=C1c2ccccc2C(=O)N1CC1=NCCc2ccccc21	0	14 80 95 109 155 157 302 306 314 352 363 378 421 428 439 475 506 527 588 612 625 642 650 655 732 793 879 881 926 935 936 974 1015 1071 1073 1097 1148 1229 1236 1365 1380 1652 1656 1713 1761 1792 1794 1837 1873
CNC1CN(C)C1C#N	0	49 91 203 302 387 469 472 486 649 674 771 789 790 926 935 1019 1048 1057 1100 1131 1134 1152 1200 1257 1304 1341 1367 1384 1606 1652 1812 1863 1919 1932
N#CC12C3C4C(C31)N42	0	8 49 75 185 674 790 935 1019 1060 1116 1372 1384 1412 1440 1511 1598 1639 1652 1938
C#CC(=O)n1ccnn1	0	30 169 210 281 363 370 378 390 626 650 674 737 807 915 935 938 1141 1184 1239 1294 1403 1489 1564 1618 1652 1683 1783 1796 1830 1873 1917 2038
C#CC(C)(C#C)C#N	0	91 114 169 390 674 707 790 836 883 909 915 1057 1093 1177 1366 1384 1411 1528 1584 1623 1652
O=C1Cc2nc[nH]c2O1	0	19 302 306 308 314 363 378 420 513 549 650 655 656 926 970 1045 1046 1087 1109 1114 1156 1310 1380 1412 1452 1493 1585 1643 1652 1706 1810 1873 1938 1948 2026
NC(=O)C[C@@H](N)C(=O)O.O	0	1 80 126 137 192 201 231 337 350 355 650 707 716 790 807 996 1083 1110 1148 1171 1265 1318 1365 1652 1663 1757 1844 1898 1917 1961 1976 2026
N#CCC1(CC#N)CC1	0	59 80 236 302 674 749 790 926 1056 1060 1089 1148 1345 1384 1453 1572 1652 1672 2000
C1C2C3C4C5C(C5N24)N13	0	5 37 49 59 239 280 302 387 406 505 907 926 935 1009 1017 1019 1183 1241 1348 1367 1372 1594 1641 1652 1665 1681 1935 2019
CC(C)OC(=O)C#N	0	1 69 91 145 286 291 298 650 674 695 790 803 807 882 884 983 1057 1083 1384 1650 1652 1673 1815 1874 1917
C#CC#CC#CC=O	0	132 169 297 367 390 417 553 576 650 674 694 718 739 915 1004 1020 1038 1105 1151 1478 1629 1652 1777 1943 2007
CC(C)(C#N)C#CC#N	0	69 91 114 224 363 518 674 767 790 909 1020 1042 1057 1182 1224 1366 1384 1652 1656 1794 1800 1825
CC#CCC1(C)NC1C	0	38 49 50 80 91 134 151 196 351 384 601 674 953 1019 1020 1047 1057 1060 1092 1114 1148 1166 1269 1344 1429 1470 1484 1530 1572 1592 1613 1652 1938 2040
N#CC#CCCC1CO1	0	26 46 49 50 80 97 151 302 417 585 656 674 767 790 798 802 854 897 926 939 1019 1020 1148 1151 1258 1384 1652 1794 1846 1885 1926
O=COC1CC(=O)C1	0	49 64 225 302 314 580 650 694 695 699 723 746 819 921 926 1004 1019 1277 1380 1478 1496 1652 1680 1806 1908 1928
CC(C)C(C#N)C(C)C	0	1 91 291 497 674 790 814 933 1057 1083 1269 1369 1384 1488 1636 1652 1673 1976
O.O.O.O.O=C1NC(=O)C(=O)C(=O)N1	0	71 314 494 650 747 790 1114 1318 1380 1476 1559 1652 1657 1771 1846 1938 1940 1974 1976 2018
CC(C)(C)C1(C#N)CO1	0	22 81 82 91 114 302 623 656 674 790 851 909 926 1017 1057 1060 1384 1440 1572 1652 1749 2043
CCCC(C#N)C#N	0	1 80 91 202 258 434 628 674 790 855 995 1049 1057 1063 1083 1148 1170 1176 1369 1384 1652 1839 1970
N#CC(N)=NC(=N)CO	0	80 141 207 231 509 573 623 655 674 706 725 754 790 803 807 1148 1171 1179 1305 1365 1378 1384 1393 1437 1501 1627 1649 1652 1749 1848 1925 1950 1961
C=CC=C	0	493 694 778 871 1211 1366 1478 1642 1652 1894
N#C[S-].[NH4+]	0	34 657 674 790 1384 1451 1570 1593 1625 1652
CN=C(O)C#CC#N	0	91 126 217 674 725 767 790 807 922 941 1005 1020 1057 1195 1244 1306 1365 1384 1386 1652 1693 1718 1735 1794 1807 1999
N#CSCSC#N	0	80 116 674 710 790 999 1037 1047 1148 1213 1265 1384 1553 1652 2004
CC12CN3C(CC31)C2=O	0	5 49 91 134 196 302 314 398 403 576 650 658 732 782 835 926 935 1007 1012 1019 1057 1060 1154 1380 1462 1525 1652 1680 1778 1796 1814 1884
N#CCCC#N	0	80 129 433 674 790 1089 1148 1384 1652 1885 1988
CN=C(O)CC#N	0	80 91 126 180 194 217 313 674 725 790 807 1057 1089 1148 1195 1210 1277 1309 1365 1384 1585 1652 1700 1761 1802
N#CC(N)C(CO)CO	0	1 80 160 207 585 616 674 719 790 807 1083 1148 1171 1253 1258 1265 1365 1369 1372 1376 1384 1463 1590 1652 1710 1758 1961
C#CC(=O)C#N	0	30 127 169 390 650 674 790 803 807 915 976 1174 1294 1332 1384 1652 1911 1917
COC	0	91 695 975 1057 1652 1757 1984 2031
[NH+]#Cc1ccc([NH-])o1	0	236 258 363 434 446 577 656 674 686 733 781 786 868 971 1036 1073 1093 1151 1170 1203 1380 1431 1488 1502 1604 1608 1652 1659 1792 1873
C#CC#CCC	0	80 91 118 151 169 367 390 407 455 467 471 553 674 915 1020 1057 1096 1148 1151 1444 1652 1757 1768 1839
C#CC(C#N)(C#N)C#N	0	114 169 390 556 674 790 883 915 1240 1366 1384 1411 1452 1652 1741 1816
CC(C)C#CC#CC#N	0	1 23 91 108 132 674 682 693 742 767 790 949 962 1020 1057 1083 1169 1311 1384 1597 1619 1652 1673 1794 1796
COC1C=C(C)C(=O)O1	0	49 91 314 317 346 363 379 387 477 515 615 650 656 695 750 924 937 991 1019 1057 1081 1088 1100 1354 1380 1382 1555 1607 1652 1757 1768 1873 1892
C#CC#CC#CC1CC1	0	23 49 61 132 169 297 302 367 388 390 452 553 576 674 915 926 928 1019 1020 1151 1170 1509 1626 1629 1652 1697 1814 2036
COC1(C#N)C(C)C1C	0	38 49 91 663 674 695 790 826 960 995 1011 1019 1057 1060 1187 1247 1384 1440 1549 1652 1745 1757 1875 1918
C1C2C3N2C1C31COC1	0	49 302 523 539 623 656 686 713 836 926 935 951 1007 1019 1060 1221 1241 1249 1280 1369 1652 1681 1732 1774 1778 1832 1881
CC(CCC(=O)O)CCC(=O)O	0	1 80 91 126 153 328 463 503 624 650 807 855 867 922 932 948 1057 1083 1148 1272 1365 1652 1673 1737 1813 1838 1917
C1=CC2C3C4C1CN2C43	0	5 49 114 175 251 302 363 392 486 490 505 567 800 926 935 938 1019 1131 1150 1163 1291 1367 1372 1377 1510 1550 1652 1655 1669 1750 1760 1873 1897
CC(C)C(C)C#N	0	1 37 64 79 91 479 497 674 780 790 1057 1083 1369 1384 1550 1652 1673 1976
N#CC(=O)C(=N)OC=O	0	9 23 141 337 535 543 570 623 638 650 674 694 695 704 790 803 807 1004 1277 1384 1437 1478 1573 1638 1652 1864 1917 1920
N#CC#CCCC1CC1	0	49 80 151 292 302 388 398 417 428 444 585 674 767 790 798 854 926 1019 1020 1148 1315 1384 1571 1652 1794 1846 1885 1921 1926
N#CC#CC#CCO	0	69 80 108 132 151 207 226 518 674 708 767 785 790 807 826 1020 1148 1365 1369 1384 1493 1597 1642 1652 1794
